t_s,hip_deg,hip_vel_dps,knee_deg,knee_vel_dps,ankle_deg,ankle_vel_dps,foot_strike,mid_swing,toe_off,steady_state
1.19141,-24.4772,122.099,11.057,-53.3645,8.22012,12.09,0,0,0,1
1.19531,-23.9888,126.145,10.8351,-57.9995,8.26343,9.73094,0,0,0,1
1.19922,-23.4917,127.042,10.6039,-59.0765,8.29613,7.58334,0,0,0,1
1.20312,-22.9964,123.181,10.3736,-55.3966,8.32267,5.87017,0,0,0,1
1.20703,-22.5295,115.042,10.1712,-47.8647,8.34199,6.81646,0,0,0,1
1.21094,-22.0977,105.242,9.99967,-37.9032,8.37592,8.76829,0,0,0,1
1.21484,-21.7073,94.434,9.87508,-26.1758,8.41049,7.82773,0,0,0,1
1.21875,-21.36,82.0661,9.79518,-12.9262,8.43707,-0.386025,0,0,0,1
1.22266,-21.0662,70.871,9.7741,-1.32219,8.40747,-15.5276,0,0,0,1
1.22656,-20.8063,62.7031,9.78485,6.82492,8.31577,-24.8997,0,0,0,1
1.23047,-20.5764,55.8523,9.82741,13.5479,8.21296,-26.1357,0,0,0,1
1.23438,-20.37,49.9623,9.89069,18.4772,8.11159,-26.8524,0,0,0,1
1.23828,-20.1861,45.6969,9.97176,21.0715,8.00319,-28.2875,0,0,0,1
1.24219,-20.013,43.355,10.0553,21.18,7.89061,-29.306,0,0,0,1
1.24609,-19.8474,42.4868,10.1372,19.0471,7.77425,-29.6885,0,0,0,1
1.25,-19.6811,44.0297,10.2041,13.3543,7.65868,-30.8747,0,0,0,1
1.25391,-19.5034,46.8981,10.2415,5.44573,7.53306,-33.3689,0,0,0,1
1.25781,-19.3147,49.5835,10.2466,-2.74369,7.39801,-34.2389,0,0,0,1
1.26172,-19.1161,51.785,10.2201,-9.63527,7.26558,-33.7983,0,0,0,1
1.26562,-18.9102,53.8406,10.1714,-16.3015,7.13397,-32.9981,0,0,0,1
1.26953,-18.6955,55.7222,10.0928,-22.2616,7.0078,-32.1939,0,0,0,1
1.27344,-18.4749,57.4078,9.99746,-26.8687,6.88248,-31.6051,0,0,0,1
1.27734,-18.247,59.0354,9.88286,-30.5997,6.7609,-31.6684,0,0,0,1
1.28125,-18.0137,59.9993,9.75841,-33.9197,6.63508,-32.1446,0,0,0,1
1.28516,-17.7783,60.0383,9.61788,-36.5021,6.50979,-32.3575,0,0,0,1
1.28906,-17.5447,59.3175,9.47326,-37.9062,6.38231,-31.9835,0,0,0,1
1.29297,-17.3149,58.013,9.32176,-38.8837,6.25993,-31.003,0,0,0,1
1.29688,-17.0915,55.8224,9.1695,-38.2666,6.14011,-30.4926,0,0,0,1
1.30078,-16.8788,53.686,9.02282,-37.1997,6.02172,-30.2623,0,0,0,1
1.30469,-16.6721,52.4699,8.87889,-36.3818,5.9037,-30.3939,0,0,0,1
1.30859,-16.4689,51.6186,8.7386,-35.7195,5.78429,-30.0424,0,0,0,1
1.3125,-16.2689,51.3183,8.59985,-35.4819,5.66901,-29.3204,0,0,0,1
1.31641,-16.068,52.0094,8.46142,-36.4138,5.55524,-28.9552,0,0,0,1
1.32031,-15.8626,53.4309,8.31539,-38.3134,5.44281,-28.6838,0,0,0,1
1.32422,-15.6506,55.1177,8.16211,-40.5234,5.33116,-27.8702,0,0,0,1
1.32812,-15.432,56.7837,7.99882,-42.1328,5.22509,-27.1011,0,0,0,1
1.33203,-15.207,58.5362,7.83297,-43.0411,5.11944,-26.7011,0,0,0,1
1.33594,-14.9747,60.4784,7.66258,-44.1003,5.0165,-26.6298,0,0,0,1
1.33984,-14.7346,62.6841,7.48846,-45.6834,4.91141,-26.8554,0,0,0,1
1.34375,-14.485,65.5266,7.3057,-48.3144,4.80671,-26.7498,0,0,0,1
1.34766,-14.2227,68.5988,7.11103,-51.0777,4.70244,-26.4986,0,0,0,1
1.35156,-13.9491,70.9583,6.90669,-53.4212,4.5997,-25.8445,0,0,0,1
1.35547,-13.6683,72.4191,6.6937,-55.3001,4.50055,-25.5675,0,0,0,1
1.35938,-13.3834,73.3376,6.47468,-56.8608,4.39997,-25.7591,0,0,0,1
1.36328,-13.0954,73.7255,6.2495,-57.5476,4.29932,-25.949,0,0,0,1
1.36719,-12.8074,73.256,6.02512,-57.4518,4.19725,-24.9795,0,0,0,1
1.37109,-12.5232,72.2144,5.80069,-56.7169,4.10418,-23.9436,0,0,0,1
1.375,-12.2433,71.0445,5.58205,-56.0745,4.01021,-23.7783,0,0,0,1
1.37891,-11.9682,69.6916,5.36264,-55.7908,3.91842,-23.2601,0,0,0,1
1.38281,-11.6989,67.89,5.14621,-55.226,3.8285,-22.2291,0,0,0,1
1.38672,-11.4378,65.8574,4.93121,-54.6155,3.74477,-21.2458,0,0,0,1
1.39062,-11.1844,63.8069,4.71955,-53.8716,3.66253,-20.5676,0,0,0,1
1.39453,-10.9393,62.019,4.51037,-53.7762,3.58409,-19.4513,0,0,0,1
1.39844,-10.6999,60.7125,4.29945,-53.4962,3.51057,-18.6076,0,0,0,1
1.40234,-10.4651,59.6945,4.09245,-53.2202,3.43873,-18.1573,0,0,0,1
1.40625,-10.2336,58.7244,3.8837,-52.9111,3.36873,-18.279,0,0,0,1
1.41016,-10.0063,57.823,3.67911,-52.7088,3.29593,-17.5802,0,0,0,1
1.41406,-9.78185,57.5711,3.47194,-53.0552,3.23139,-16.2638,0,0,0,1
1.41797,-9.55655,57.4658,3.26465,-53.1466,3.16888,-15.9349,0,0,0,1
1.42188,-9.33292,57.2,3.05675,-52.8157,3.10691,-16.3195,0,0,0,1
1.42578,-9.1097,57.1717,2.85205,-52.1841,3.04139,-17.0662,0,0,0,1
1.42969,-8.8863,57.2332,2.64909,-51.9007,2.97358,-17.3845,0,0,0,1
1.43359,-8.6626,57.0311,2.4466,-51.2383,2.90559,-17.4152,0,0,0,1
1.4375,-8.44077,56.6115,2.24882,-50.1401,2.83754,-16.7844,0,0,0,1
1.44141,-8.22035,56.3504,2.05491,-49.2682,2.77447,-15.4551,0,0,0,1
1.44531,-8.00056,56.3898,1.86394,-48.8151,2.7168,-14.0419,0,0,0,1
1.44922,-7.77983,56.5534,1.67356,-48.1638,2.66477,-13.3511,0,0,0,1
1.45312,-7.55877,56.5103,1.48768,-47.3501,2.6125,-13.2827,0,0,0,1
1.45703,-7.33837,56.4711,1.30366,-46.6471,2.56101,-13.056,0,0,0,1
1.46094,-7.11761,56.4978,1.12327,-45.8676,2.51051,-12.5465,0,0,0,1
1.46484,-6.89701,56.4977,0.945346,-45.0763,2.46299,-12.398,0,0,0,1
1.46875,-6.67625,56.5375,0.771136,-44.3201,2.41366,-12.5872,0,0,0,1
1.47266,-6.45534,56.6692,0.599117,-43.6543,2.36466,-12.2531,0,0,0,1
1.47656,-6.23355,57.0073,0.430109,-43.0319,2.31794,-11.6425,0,0,0,1
1.48047,-6.01,57.2258,0.262951,-42.5659,2.27371,-10.7191,0,0,0,1
1.48438,-5.78651,57.0027,0.0975835,-41.6845,2.2342,-9.80851,0,0,0,1
1.48828,-5.5647,56.7903,-0.0626875,-40.7575,2.19709,-9.48457,0,0,0,1
1.49219,-5.34286,56.8367,-0.220814,-39.7486,2.1601,-9.86531,0,0,0,1
1.49609,-5.12069,56.5781,-0.373203,-38.2645,2.12002,-10.5345,0,0,0,1
1.5,-4.90087,56.0395,-0.519736,-36.4564,2.07781,-11.018,0,0,0,1
1.50391,-4.68291,56.0698,-0.658001,-34.8963,2.03395,-11.1927,0,0,0,1
1.50781,-4.46286,56.8302,-0.792346,-33.7004,1.99037,-11.5999,0,0,0,1
1.51172,-4.23895,57.602,-0.921268,-32.5675,1.94333,-11.8078,0,0,0,1
1.51562,-4.01287,58.2497,-1.04676,-31.8444,1.89813,-11.7496,0,0,0,1
1.51953,-3.7839,58.8358,-1.17004,-31.096,1.85154,-12.7709,0,0,0,1
1.52344,-3.55324,59.0216,-1.28969,-30.3165,1.79836,-14.027,0,0,0,1
1.52734,-3.32283,59.1269,-1.40687,-29.4115,1.74196,-14.8188,0,0,0,1
1.53125,-3.09134,59.1425,-1.51945,-27.8503,1.6826,-15.3716,0,0,0,1
1.53516,-2.86081,59.1494,-1.62444,-26.6196,1.62188,-15.4663,0,0,0,1
1.53906,-2.62927,59.5265,-1.7274,-26.036,1.56178,-15.3991,0,0,0,1
1.54297,-2.39579,60.2336,-1.82783,-25.8655,1.50158,-15.864,0,0,0,1
1.54688,-2.15872,60.8206,-1.92946,-25.7919,1.43785,-17.2514,0,0,0,1
1.55078,-1.92066,60.8861,-2.02932,-25.5419,1.36681,-18.7903,0,0,0,1
1.55469,-1.68308,60.7194,-2.12899,-24.5395,1.29106,-20.4774,0,0,0,1
1.55859,-1.44632,60.5789,-2.22102,-23.4629,1.20684,-21.5062,0,0,0,1
1.5625,-1.20984,60.4856,-2.31229,-22.1574,1.12305,-22.6716,0,0,0,1
1.56641,-0.973802,59.8481,-2.39411,-20.082,1.02973,-24.4148,0,0,0,1
1.57031,-0.742306,58.3953,-2.46917,-17.8553,0.932321,-25.6051,0,0,0,1
1.57422,-0.517618,56.0315,-2.5336,-14.7745,0.829704,-27.1574,0,0,0,1
1.57812,-0.304588,53.3201,-2.58459,-11.7523,0.720167,-28.6443,0,0,0,1
1.58203,-0.101081,51.252,-2.62541,-8.88361,0.605935,-30.1108,0,0,0,1
1.58594,0.0957925,49.4676,-2.65398,-6.36429,0.484941,-30.7662,0,0,0,1
1.58984,0.28536,47.3656,-2.67512,-3.82608,0.365589,-30.1349,0,0,0,1
1.59375,0.465813,45.2187,-2.68387,-1.50453,0.249527,-30.0164,0,0,0,1
1.59766,0.638608,43.526,-2.68688,0.302583,0.131101,-31.3132,0,0,0,1
1.60156,0.805838,42.0872,-2.68151,1.78608,0.00490813,-33.0866,0,0,0,1
1.60547,0.967394,40.2724,-2.67292,2.95961,-0.127371,-33.9485,0,0,0,1
1.60938,1.12045,38.3803,-2.65839,4.1776,-0.260298,-34.6727,0,0,0,1
1.61328,1.26722,36.9894,-2.64029,5.5554,-0.398234,-36.1888,0,0,0,1
1.61719,1.40941,35.8163,-2.61499,7.48594,-0.543005,-37.5309,0,0,0,1
1.62109,1.54702,34.4772,-2.58181,9.58397,-0.691426,-37.782,0,0,0,1
1.625,1.67874,32.8353,-2.54012,11.6256,-0.838158,-40.1021,0,0,0,1
1.62891,1.80353,31.6197,-2.49099,13.2371,-1.0047,-44.405,0,0,0,1
1.63281,1.92576,30.8547,-2.43671,14.8508,-1.18505,-46.9502,0,0,0,1
1.63672,2.04456,30.3508,-2.37498,16.5,-1.37148,-50.1944,0,0,0,1
1.64062,2.16286,30.2144,-2.30781,17.3021,-1.57717,-52.0544,0,0,0,1
1.64453,2.2806,30.6382,-2.23981,17.211,-1.77813,-51.8774,0,0,0,1
1.64844,2.4022,31.6848,-2.17336,16.5987,-1.98243,-53.1517,0,0,0,1
1.65234,2.52812,33.2737,-2.11014,15.2871,-2.19335,-54.1181,0,0,0,1
1.65625,2.66214,34.8791,-2.05394,13.3887,-2.4052,-52.3882,0,0,0,1
1.66016,2.8006,35.943,-2.00555,11.9201,-2.60261,-49.0399,0,0,0,1
1.66406,2.94292,37.0483,-1.96082,10.3707,-2.7883,-48.7481,0,0,0,1
1.66797,3.09002,38.5988,-1.92453,8.40196,-2.98343,-51.8947,0,0,0,1
1.67188,3.24446,39.5123,-1.89518,7.23339,-3.19371,-54.1543,0,0,0,1
1.67578,3.39869,39.6298,-1.86803,7.33738,-3.40648,-54.2751,0,0,0,1
1.67969,3.55404,39.6483,-1.83786,7.81693,-3.6177,-53.7182,0,0,0,1
1.68359,3.70842,39.4364,-1.80696,8.03475,-3.82612,-53.6845,0,0,0,1
1.6875,3.86212,39.2727,-1.7751,8.10194,-4.03709,-53.44,0,0,0,1
1.69141,4.01522,38.8759,-1.74367,8.34398,-4.2436,-52.5875,0,0,0,1
1.69531,4.16582,38.0138,-1.70991,9.21425,-4.4479,-52.1083,0,0,0,1
1.69922,4.31218,36.338,-1.67169,10.8991,-4.65067,-51.9938,0,0,0,1
1.70312,4.44969,34.3421,-1.62477,13.0833,-4.85407,-52.0351,0,0,0,1
1.70703,4.58046,32.6539,-1.56948,15.3581,-5.05717,-52.2252,0,0,0,1
1.71094,4.70478,30.7842,-1.50479,18.0255,-5.26206,-52.8418,0,0,0,1
1.71484,4.82095,28.7613,-1.42866,20.9152,-5.46997,-53.3065,0,0,0,1
1.71875,4.92947,27.2238,-1.3414,23.9873,-5.67849,-51.3308,0,0,0,1
1.72266,5.03362,26.105,-1.24128,27.3745,-5.87096,-49.2692,0,0,0,1
1.72656,5.1334,24.438,-1.12755,31.3801,-6.06338,-50.7433,0,0,0,1
1.73047,5.22453,21.1924,-0.996134,37.2157,-6.26737,-51.3257,0,0,0,1
1.73438,5.29895,17.4429,-0.836824,44.394,-6.46434,-47.7269,0,0,0,1
1.73828,5.3608,14.1238,-0.649328,50.1875,-6.64021,-40.3655,0,0,0,1
1.74219,5.40929,10.998,-0.444759,54.5336,-6.77967,-35.1222,0,0,0,1
1.74609,5.44671,8.10277,-0.223311,58.7646,-6.91459,-33.8487,0,0,0,1
1.75,5.47259,5.26504,0.01431,63.3839,-7.0441,-30.1395,0,0,0,1
1.75391,5.48784,1.99917,0.271844,68.3268,-7.15004,-21.0666,0,0,0,1
1.75781,5.48821,-1.45051,0.548079,72.5357,-7.20867,-12.7939,0,0,0,1
1.76172,5.47651,-4.7641,0.838493,76.7941,-7.24998,-10.0605,0,0,0,1
1.76562,5.45099,-7.93587,1.14799,81.5863,-7.28726,-7.9173,0,0,0,1
1.76953,5.41452,-10.8225,1.47584,86.4536,-7.31183,-1.11528,0,0,0,1
1.77344,5.36644,-13.7605,1.82337,91.2912,-7.29597,8.28721,0,0,0,1
1.77734,5.30702,-17.0184,2.18901,96.398,-7.24709,15.4327,0,0,0,1
1.78125,5.2335,-20.2014,2.57643,101.744,-7.17541,20.8401,0,0,0,1
1.78516,5.14921,-22.8746,2.98383,108.866,-7.08429,27.3258,0,0,0,1
1.78906,5.0548,-25.6056,3.42689,117.44,-6.96195,35.2867,0,0,0,1
1.79297,4.94918,-29.2004,3.90128,126.45,-6.80863,42.7257,0,0,0,1
1.79688,4.82669,-32.8048,4.41472,135.856,-6.62817,49.3411,0,0,0,1
1.80078,4.6929,-35.3936,4.96259,145.717,-6.42318,57.7262,0,0,0,1
1.80469,4.55019,-38.595,5.55306,156.506,-6.17722,67.4989,0,0,0,1
1.80859,4.3914,-44.3995,6.18521,168.72,-5.89588,76.5275,0,0,0,1
1.8125,4.20334,-51.2634,6.8711,181.475,-5.57938,85.3058,0,0,0,1
1.81641,3.99093,-57.6653,7.6029,192.65,-5.22947,97.9619,0,0,0,1
1.82031,3.75286,-64.0912,8.37608,203.22,-4.8141,112.187,0,0,0,1
1.82422,3.49025,-71.5975,9.19045,213.641,-4.35306,124.851,0,0,0,1
1.82812,3.19354,-79.5359,10.045,223.008,-3.83877,137.905,0,0,0,1
1.83203,2.86891,-86.6145,10.9326,231.42,-3.27575,154.26,0,0,0,1
1.83594,2.51691,-93.7477,11.8529,240.337,-2.63369,170.53,0,0,0,1
1.83984,2.13656,-101.652,12.8101,250.159,-1.94357,182.761,0,0,0,1
1.84375,1.7228,-109.473,13.8071,259.817,-1.20596,195.565,0,0,0,1
1.84766,1.28136,-116.527,14.8398,268.906,-0.415815,213.68,0,0,0,1
1.85156,0.812486,-123.587,15.9078,277.674,0.463309,235.327,0,0,0,1
1.85547,0.315899,-132.061,17.009,286.835,1.42256,255.458,0,0,0,1
1.85938,-0.219172,-140.711,18.1486,295.857,2.45895,272.861,0,0,0,1
1.86328,-0.783336,-147.365,19.3202,302.743,3.55415,285.956,0,0,0,1
1.86719,-1.37039,-151.673,20.5136,307.845,4.69284,298.404,0,0,0,1
1.87109,-1.9682,-153.869,21.7251,311.316,5.88528,313.961,0,0,0,1
1.875,-2.57241,-155.446,22.9456,314.295,7.1455,328.726,0,0,0,1
1.87891,-3.18254,-157.466,24.1804,318.109,8.45329,335.62,0,0,0,1
1.88281,-3.80253,-160.612,25.4307,322.67,9.76736,324.588,0,0,0,1
1.88672,-4.43725,-166.011,26.7011,329.907,10.989,297.407,0,0,0,1
1.89062,-5.09941,-172.116,28.0079,338.367,12.0907,266.892,0,0,0,1
1.89453,-5.78182,-177.34,29.3444,346.797,13.0739,236.491,0,0,0,1
1.89844,-6.48479,-182.065,30.7171,356.561,13.9382,194.548,0,0,0,1
1.90234,-7.20411,-187.358,32.1299,366.867,14.5937,151.69,0,0,1,1
1.90625,-7.94843,-192.309,33.583,375.618,15.1232,128.847,0,0,0,1
1.91016,-8.70643,-195.424,35.0642,380.16,15.6003,126.579,0,0,0,1
1.91406,-9.47509,-197.458,36.5529,380.719,16.112,134.79,0,0,0,1
1.91797,-10.249,-196.896,38.0384,377.22,16.6533,139.36,0,0,0,1
1.92188,-11.0132,-194.308,39.4997,367.862,17.2007,144.043,0,0,0,1
1.92578,-11.7669,-190.906,40.9121,355.232,17.7785,150.164,0,0,0,1
1.92969,-12.5046,-185.385,42.2748,342.363,18.3738,141.975,0,0,0,1
1.93359,-13.2151,-177.961,43.5866,327.751,18.8876,123.686,0,0,0,1
1.9375,-13.8948,-169.988,44.8352,310.003,19.34,113.581,0,0,0,1
1.94141,-14.5431,-161.925,46.0084,292.926,19.7749,109.907,0,0,0,1
1.94531,-15.1598,-153.291,47.1235,277.775,20.1986,103.523,0,0,0,1
1.94922,-15.7406,-145.336,48.1784,263.904,20.5837,98.6871,0,0,0,1
1.95312,-16.2951,-139.358,49.1851,252.132,20.9695,96.5193,0,0,0,1
1.95703,-16.8293,-134.551,50.148,241.282,21.3377,75.7321,0,0,0,1
1.96094,-17.3463,-130.588,51.07,232.13,21.5611,22.8523,0,0,0,1
1.96484,-17.8494,-127.244,51.9614,224.274,21.5162,-16.1348,0,0,0,1
1.96875,-18.3403,-124.609,52.822,217.068,21.4351,-19.519,0,0,0,1
1.97266,-18.8229,-122.971,53.6572,209.998,21.3637,-32.3671,0,0,0,1
1.97656,-19.3009,-121.874,54.4625,203.286,21.1823,-87.2122,0,0,0,1
1.98047,-19.7749,-120.588,55.2452,197.792,20.6824,-150.469,0,0,0,1
1.98438,-20.243,-119.24,56.0077,193.153,20.0068,-182.32,0,0,0,1
1.98828,-20.7064,-118.373,56.7541,189.49,19.2581,-190.856,0,0,0,1
1.99219,-21.1677,-117.898,57.488,185.652,18.5158,-183.753,0,0,0,1
1.99609,-21.6275,-117.467,58.2044,180.53,17.8226,-174.064,0,0,0,1
2,-22.0854,-117.407,58.8983,174.863,17.156,-170.888,0,0,0,1
2.00391,-22.5447,-117.869,59.5705,169.247,16.4877,-173.508,0,0,0,1
2.00781,-23.0062,-118.652,60.2205,161.379,15.8006,-176.039,0,0,0,1
2.01172,-23.4716,-119.441,60.8312,151.93,15.1125,-176.755,0,0,0,1
2.01562,-23.9392,-120.276,61.4073,142.902,14.4198,-174.598,0,0,0,1
2.01953,-24.4112,-121.17,61.9475,133.476,13.7485,-168.046,0,0,0,1
2.02344,-24.8858,-122.411,62.45,122.644,13.107,-158.223,0,0,0,1
2.02734,-25.3674,-123.74,62.9056,111.615,12.5125,-147.699,0,0,0,1
2.03125,-25.8525,-124.937,63.322,101.974,11.9532,-139.353,0,0,0,1
2.03516,-26.3434,-126.221,63.7022,92.9152,11.4238,-132.699,0,0,0,1
2.03906,-26.8385,-127.263,64.0478,83.9089,10.9166,-127.866,0,0,0,1
2.04297,-27.3376,-127.948,64.3577,73.2157,10.4249,-123.488,0,0,0,1
2.04688,-27.838,-128.7,64.6198,62.5065,9.95187,-118.693,0,0,0,1
2.05078,-28.343,-129.747,64.846,53.8561,9.49771,-114.528,0,0,0,1
2.05469,-28.8516,-130.859,65.0405,45.9394,9.05717,-111.397,0,0,0,1
2.05859,-29.3653,-132.303,65.2049,37.5277,8.62748,-108.762,0,0,0,1
2.0625,-29.8852,-133.893,65.3337,29.4151,8.20752,-107.022,0,0,0,1
2.06641,-30.4113,-134.941,65.4347,22.2692,7.79142,-106.408,0,0,0,1
2.07031,-30.9393,-135.19,65.5077,15.0544,7.37626,-106.319,0,0,0,1
2.07422,-31.4674,-135.037,65.5523,6.57597,6.96086,-106.795,0,0,0,1
2.07812,-31.9942,-134.52,65.559,-2.48107,6.54198,-107.916,0,0,0,1
2.08203,-32.5182,-133.358,65.5329,-10.8726,6.11781,-109.214,0,0,0,1
2.08594,-33.036,-130.945,65.4741,-20.0091,5.6888,-110.321,0,0,0,1
2.08984,-33.5412,-128.326,65.3766,-28.9572,5.25599,-112.069,0,0,0,1
2.09375,-34.0385,-126.374,65.2479,-38.1352,4.81332,-112.182,0,0,0,1
2.09766,-34.5284,-124.113,65.0787,-47.8606,4.37962,-110.267,0,0,0,1
2.10156,-35.0081,-120.801,64.874,-57.8483,3.95191,-108.122,0,0,0,1
2.10547,-35.4721,-117.346,64.6268,-73.2506,3.53497,-100.213,0,0,0,1
2.10938,-35.9248,-114.512,64.3018,-85.0149,3.16905,-94.6109,0,0,0,1
2.11328,-36.3667,-111.761,63.9627,-89.3754,2.79587,-95.3643,0,0,0,1
2.11719,-36.7979,-108.398,63.6036,-96.9463,2.42406,-92.4468,0,0,0,1
2.12109,-37.2135,-104.769,63.2053,-106.472,2.07367,-86.4569,0,0,0,1
2.125,-37.6163,-101.51,62.7718,-116.355,1.74866,-79.1667,0,0,0,1
2.12891,-38.0065,-98.2592,62.2963,-126.246,1.45522,-72.0196,0,0,0,1
2.13281,-38.3839,-94.1488,61.7856,-136.243,1.18605,-65.3684,0,0,0,1
2.13672,-38.742,-89.6948,61.232,-146.684,0.944565,-58.4556,0,0,0,1
2.14062,-39.0846,-85.4359,60.6397,-156.718,0.729391,-51.8402,0,0,0,1
2.14453,-39.4094,-80.5859,60.0077,-167.851,0.539589,-44.434,0,0,0,1
2.14844,-39.7142,-74.4459,59.3284,-180.379,0.382272,-36.848,0,0,0,1
2.15234,-39.991,-67.9145,58.5986,-192.379,0.251733,-30.9427,0,0,0,1
2.15625,-40.2447,-62.0943,57.8256,-202.989,0.140547,-27.0918,0,0,0,1
2.16016,-40.4761,-56.2133,57.0129,-213.521,0.0400919,-23.7221,0,0,0,1
2.16406,-40.6838,-48.836,56.1575,-225.234,-0.04477,-20.097,0,0,0,1
2.16797,-40.8576,-40.991,55.2533,-236.732,-0.116906,-16.4867,0,0,0,1
2.17188,-41.0041,-33.9061,54.3082,-247.084,-0.173564,-12.9379,0,0,0,1
2.17578,-41.1224,-26.6959,53.3231,-257.02,-0.217976,-9.91657,0,0,0,1
2.17969,-41.2126,-18.7429,52.3003,-268.251,-0.251033,-6.56821,0,0,0,1
2.18359,-41.2689,-11.6246,51.2275,-279.096,-0.269287,-3.30583,0,0,0,1
2.1875,-41.3034,-6.17644,50.12,-287.568,-0.276858,-1.00302,0,0,0,1
2.19141,-41.3171,-1.57098,48.9811,-295.023,-0.277123,0.904481,0,0,0,1
2.19531,-41.3157,2.92743,47.8153,-302.714,-0.269792,3.09571,0,0,0,1
2.19922,-41.2942,7.16308,46.6163,-309.641,-0.252939,4.93288,0,0,0,1
2.20312,-41.2597,10.4934,45.3964,-314.784,-0.231256,6.90958,0,0,0,1
2.20703,-41.2123,13.8326,44.1572,-319.661,-0.198962,9.71878,0,0,0,1
2.21094,-41.1517,17.6086,42.8992,-324.847,-0.155333,12.6159,0,0,0,1
2.21484,-41.0747,21.3891,41.6195,-329.692,-0.100406,15.4365,0,0,0,1
2.21875,-40.9846,25.1471,40.3237,-334.013,-0.0347435,18.2099,0,0,0,1
2.22266,-40.8783,29.6875,39.0102,-338.949,0.04185,21.2623,0,1,0,1
2.22656,-40.7527,36.2844,37.6758,-345.682,0.131358,24.8209,0,0,0,1
2.23047,-40.5948,43.7529,36.3097,-352.718,0.235751,28.0206,0,0,0,1
2.23438,-40.4109,50.4301,34.9204,-358.662,0.350254,31.2816,0,0,0,1
2.23828,-40.2008,56.5416,33.5078,-363.205,0.480122,33.6911,0,0,0,1
2.24219,-39.9692,62.104,32.083,-366.664,0.613449,34.9045,0,0,0,1
2.24609,-39.7157,66.6331,30.6434,-368.913,0.752797,36.256,0,0,0,1
2.25,-39.4486,69.5299,29.2011,-370.156,0.896681,39.4532,0,0,0,1
2.25391,-39.1725,71.2494,27.7518,-371.744,1.061,44.8323,0,0,0,1
2.25781,-38.892,71.7121,26.297,-371.81,1.24691,49.9071,0,0,0,1
2.26172,-38.6123,71.4289,24.8472,-369.739,1.45088,53.4449,0,0,0,1
2.26562,-38.334,71.1944,23.4086,-366.802,1.66442,55.8979,0,0,0,1
2.26953,-38.0561,72.0736,21.9818,-364.723,1.88755,57.2652,0,0,0,1
2.27344,-37.771,75.7643,20.5594,-365.028,2.11178,57.2261,0,0,0,1
2.27734,-37.4643,81.0231,19.1302,-366.703,2.3346,56.5276,0,0,0,1
2.28125,-37.138,86.2303,17.6947,-367.375,2.55337,55.6755,0,0,0,1
2.28516,-36.7906,92.0422,16.2602,-368.336,2.76954,55.9733,0,0,0,1
2.28906,-36.419,97.4545,14.8173,-369.172,2.99063,57.6202,0,0,0,1
2.29297,-36.0293,101.724,13.3762,-368.187,3.21967,59.6898,0,0,0,1
2.29688,-35.6243,105.64,11.941,-366.299,3.45693,61.7983,0,0,0,1
2.30078,-35.204,110.657,10.5147,-366.105,3.70244,70.7392,0,0,0,1
2.30469,-34.7599,116.51,9.08097,-368.456,4.00955,83.5037,0,0,0,1
2.30859,-34.2939,122.473,7.63634,-369.652,4.35477,87.5834,0,0,0,1
2.3125,-33.8031,128.195,6.19325,-368.635,4.69375,86.0891,0,0,0,1
2.31641,-33.2924,133.464,4.75656,-364.058,5.0273,85.9969,0,0,0,1
2.32031,-32.7605,136.374,3.34923,-354.16,5.36556,87.2052,0,0,0,1
2.32422,-32.2271,134.838,1.98987,-339.027,5.70854,88.823,0,0,0,1
2.32812,-31.7071,128.665,0.700755,-318.38,6.05944,90.5645,0,0,0,1
2.33203,-31.2219,115.931,-0.497318,-288.473,6.41603,90.5526,0,0,0,1
2.33594,-30.8015,101.62,-1.55279,-256.535,6.76684,88.3677,0,0,0,1
2.33984,-30.4281,90.9475,-2.50137,-229.496,7.10636,84.2737,0,0,0,1
2.34375,-30.091,82.8289,-3.34562,-203.582,7.42518,78.403,0,0,0,1
2.34766,-29.781,75.1207,-4.09175,-174.376,7.71885,69.7752,0,0,0,1
2.35156,-29.5042,66.7661,-4.70784,-143.828,7.97027,59.6496,0,0,0,1
2.35547,-29.2594,57.6654,-5.21534,-115.444,8.18483,50.5753,0,0,0,1
2.35938,-29.0537,47.4051,-5.60969,-86.5467,8.36536,43.3112,0,0,0,1
2.36328,-28.8891,35.0533,-5.89144,-56.2289,8.52318,41.4669,0,0,0,1
2.36719,-28.7798,23.2436,-6.04895,-23.7695,8.6893,38.789,0,0,0,1
2.37109,-28.7075,14.3612,-6.07713,6.59261,8.8262,34.2511,0,0,0,1
2.375,-28.6677,5.57442,-5.99745,34.6701,8.95687,31.5862,0,0,0,1
2.37891,-28.664,-4.68101,-5.80629,64.9419,9.07295,28.1229,0,0,0,1
2.38281,-28.7042,-13.59,-5.49012,97.1332,9.17657,19.7523,0,0,0,1
2.38672,-28.7701,-19.387,-5.04748,126.442,9.22725,8.20416,0,0,0,1
2.39062,-28.8557,-24.7017,-4.50235,151.811,9.24066,-1.07628,0,0,0,1
2.39453,-28.9631,-29.7337,-3.86154,176.304,9.21885,-7.31855,0,0,0,1
2.39844,-29.088,-29.9385,-3.12506,198.423,9.18349,-1.52707,0,0,0,1
2.40234,-29.197,-22.0282,-2.31146,212.319,9.20692,2.45419,0,0,0,1
2.40625,-29.26,-5.53747,-1.46642,214.676,9.20266,-12.8514,0,0,0,1
